budget;genres;imdb_id;original_title;overview;popularity;production_companies;production_countries;release_date;revenue;runtime;spoken_languages;vote_average;vote_count
130000000.0;Adventure;tt0983193;The Adventures of Tintin;"Intrepid young reporter, Tintin and his loyal dog, Snowy are thrust into a world of high adventure when they discover a ship carrying an explosive secret. As Tintin is drawn into a centuries-old mystery, Ivan Ivanovitch Sakharine suspects him of stealing a priceless treasure. Tintin and Snowy, with the help of salty, cantankerous Captain Haddock and bumbling detectives, Thompson &amp; Thomson, travel half the world, one step ahead of their enemies as Tintin endeavors to find The Unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse.";19.201504;7.0;2.0;2011-10-25;371940071.0;107.0;1.0;6.7;2095.0
170000000.0;Adventure;tt0970179;Hugo;Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.;14.046164;3.0;3.0;2011-11-22;185770160.0;126.0;1.0;;2197.0
36000000.0;Crime;tt1674784;Trespass;Kyle (Nicolas Cage) and Sarah Miller (Nicole Kidman) have it all: a huge gated house on the water, fancy cars, and the potential for romance in their relationship. He's just back from a business trip (he brokers diamonds) and their teen daughter Avery (Liana Liberato) is sneaking out to a party, when four thugs in security uniforms and ski masks stage a home invasion. They want what's in the safe: cash and diamonds. As Kyle stalls them, trying to negotiate for Sarah's freedom, the fault lines in Kyle and Sarah's marriage and the pasts of the four robbers come into play. Is there room here for heroism?;9.540381;3.0;1.0;2011-10-13;9612469.0;91.0;1.0;5.4;333.0
75000000.0;Fantasy;tt1253864;Immortals;Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.;10.363671;2.0;1.0;2011-11-10;226904017.0;110.0;2.0;5.7;898.0
79000000.0;Comedy;tt0810913;Jack and Jill;Jack Sadelstein, a successful advertising executive in Los Angeles with a beautiful wife and kids, dreads one event each year: the Thanksgiving visit of his twin sister Jill. Jill's neediness and passive-aggressiveness is maddening to Jack, turning his normally tranquil life upside down.;6.620033;3.0;1.0;2011-11-11;149673788.0;91.0;1.0;4.0;619.0
19100000.0;Drama;tt1270262;The Devil's Double;A chilling vision of the House of Saddam Hussein comes to life through the eyes of the man who was forced to become the double of Hussein's sadistic son.;6.681211;3.0;2.0;2011-02-11;5728213.0;109.0;1.0;6.5;208.0
20000000.0;Action;tt1748197;Setup;A group of friends plan out a detailed heist that turns deadly when one betrays the other by taking off with the goods. Taking matters into his own hands, Sonny seeks out his revenge teaming up with the most dangerous mob boss in town to get back what is rightfully his. When he finally comes face to face with his longtime friend he will be forced to make a life changing choice.;4.850968;6.0;1.0;2011-11-04;2128186.0;85.0;1.0;4.7;150.0
4000000.0;Comedy;tt1719071;Another Happy Day;A wedding at her parents' Annapolis estate hurls high-strung Lynn into the center of touchy family dynamics.;3.496577;1.0;1.0;2011-11-18;355688.0;119.0;3.0;6.2;37.0
29000000.0;Action;tt1533749;新少林寺;China is plunged into strife as feuding warlords try to expand their power by warring over neighboring lands. Fuelled by his success on the battlefield, young and arrogant Hao Jie sneers at Shaolin's masters when he beats one of them in a duel. But the pride comes before a fall. When his own family is wiped out by a rival warlord, Hao is forced to take refuge with the monks. As the civil unrest spreads and the people suffer, Hao and the Shaolin masters are forced to take a fiery stand against the evil warlords. They launch a daring plan or rescue and escape.;5.311245;2.0;2.0;2011-01-20;33662874.0;131.0;3.0;6.5;102.0
8000000.0;Drama;tt1181614;Wuthering Heights;A poor boy of unknown origins is rescued from poverty and taken in by the Earnshaw family where he develops an intense relationship with his young foster sister, Cathy. Based on the classic novel by Emily Bronte.;5.276685;3.0;1.0;2011-09-05;100915.0;129.0;1.0;6.0;75.0
20000000.0;Comedy;tt1033575;The Descendants;With his wife Elizabeth on life support after a boating accident, Hawaiian land baron, Matt King takes his daughters on a trip from Oahu to Kauai to confront the young real estate broker, who was having an affair with Elizabeth before her misfortune.;11.794753;3.0;1.0;2011-09-09;177243185.0;115.0;1.0;6.7;956.0
250000.0;Drama;tt1758692;Like Crazy;A British college student falls for an American student, only to be separated from him when she's banned from the U.S. after overstaying her visa.;8.002786;5.0;1.0;2011-10-28;3542353.0;90.0;1.0;6.5;386.0
45000000.0;Comedy;tt1204342;The Muppets;When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet roommate, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.;10.214369;1.0;1.0;2011-11-22;165184237.0;103.0;1.0;6.5;509.0
110000000.0;Adventure;tt1324999;The Twilight Saga: Breaking Dawn - Part 1;The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world. Bella soon discovers she is pregnant, and during a nearly fatal childbirth, Edward finally fulfills her wish to become immortal. But the arrival of their remarkable daughter, Renesmee, sets in motion a perilous chain of events that pits the Cullens and their allies against the Volturi, the fearsome council of vampire leaders, setting the stage for an all-out battle.;25.9725;8.0;1.0;2011-03-15;712171856.0;117.0;2.0;5.8;2622.0
66000000.0;Drama;tt1568911;War Horse;Follows a young man named Albert and his horse, Joey, and how their bond is broken when Joey is sold to the cavalry and sent to the trenches of World War One. Despite being too young to enlist, Albert heads to France to save his friend.;8.166363;5.0;1.0;2011-12-25;177584879.0;146.0;2.0;7.0;1016.0
45000000.0;Drama;tt0376136;The Rum Diary;Tired of the noise and madness of New York and the crushing conventions of late Eisenhower-era America, itinerant journalist Paul Kemp travels to the pristine island of Puerto Rico to write for a local San Juan newspaper run by the downtrodden editor Lotterman. Adopting the rum-soaked lifestyle of the late ‘50s version of Hemingway’s “The Lost Generation,” Paul soon becomes entangled with a very attractive American woman, Chenaults and her fiancée Sanderson, a businessman involved in shady property development deals.  It is within this world that Kemp ultimately discovers his true voice as a writer and integrity as a man.;10.110504;3.0;1.0;2011-10-13;24000000.0;120.0;3.0;5.6;391.0
6400000.0;Drama;tt1655420;My Week with Marilyn;Sir Laurence Olivier is making a movie in London. Young Colin Clark, an eager film student, wants to be involved and he navigates himself a job on the set. When film star Marilyn Monroe arrives for the start of shooting, all of London is excited to see the blonde bombshell, while Olivier is struggling to meet her many demands and acting ineptness, and Colin is intrigued by her. Colin's intrigue is met when Marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress.;12.203066;5.0;1.0;2011-10-17;35057696.0;99.0;1.0;6.6;418.0
8000.0;Drama;tt1714210;Weekend;After a drunken house party with his straight mates, Russell heads out to a gay club. Just before closing time he picks up Glen but what's expected to be just a one-night stand becomes something else, something special.;4.727171;4.0;1.0;2011-09-22;484592.0;96.0;1.0;7.5;164.0
3062000.0;Drama;tt1948150;Singham;A Bollywood classic directed by Rodit Shetty. Singham tells the story of sub-inspector Durai Singan who uncovers a scam run by extortionist Vaaganam in which kidnaps children from wealthy families and holds them for ransom. With Singam on his tracks Vaaganam starts to target people dearest to him including his fiancé and close friend Inspecter Ravi. Singan has to stop Vaaganam before he puts any more lives in danger.;2.07741;1.0;1.0;2011-07-22;25034000.0;143.0;4.0;7.0;33.0
10500000.0;Action;tt1091229;Chandni Chowk To China;Based in Delhi's Chandni Chowk, orphaned Sidhu is adopted by the owner of Bajrang Bali Parathas, known simply as Dada. Years later Sidhu has grown up and is an expert at slicing vegetables.;1.970481;1.0;1.0;2009-01-16;9400000.0;149.0;2.0;5.3;13.0
15000000.0;Drama;tt1239426;Стиляги;In this hit Russian musical, a group of friends flaunts Soviet authority in 1950s Moscow by embracing jazz. When Communist Mels falls for Polly, a free-spirited jazz fan, he risks losing his party membership by associating with her rebellious crew.;2.587727;1.0;1.0;2008-12-25;16810383.0;130.0;1.0;6.2;25.0
10000000.0;Drama;tt1668200;Elle s'appelait Sarah;;6.091224;9.0;1.0;2010-09-16;17511906.0;111.0;5.0;7.2;200.0
25000000.0;Comedy;tt1366344;The Sitter;"Noah, is not your typical entertain-the-kids-no-matter-how-boring-it-is kind of sitter. He's reluctant to take a sitting gig; he'd rather, well, be doing anything else, especially if it involves slacking. When Noah is watching the neighbor's kid he gets a booty call from his girlfriend in the city. To hook up with her, Noah takes to the streets, but his urban adventure spins out of control as he finds himself on the run from a maniacal drug lord.";13.105682;3.0;1.0;2011-12-09;34942188.0;81.0;1.0;5.4;330.0
40000000.0;Drama;tt0477302;Extremely Loud & Incredibly Close;A year after his father's death, Oskar, a troubled young boy, discovers a mysterious key he believes was left for him by his father and embarks on a scavenger hunt to find the matching lock.;7.82605;3.0;1.0;2011-12-24;55247881.0;129.0;1.0;6.9;726.0
12000000.0;Crime;tt1640548;Rampart;Follows veteran police officer Dave Brown, the last of the renegade cops, as he struggles to take care of his family, and fights for his own survival.;5.874878;4.0;1.0;2011-11-23;972512.0;108.0;1.0;5.3;135.0
130000000.0;Animation;tt1402488;Happy Feet Two;Mumble the penguin has a problem: his son Erik, who is reluctant to dance, encounters The Mighty Sven, a penguin who can fly! Things get worse for Mumble when the world is shaken by powerful forces, causing him to brings together the penguin nations and their allies to set things right.;9.141045;4.0;1.0;2011-11-17;150406466.0;100.0;1.0;5.8;381.0
12500000.0;Drama;tt0473102;The Perfect Game;Based on a true story, a group of boys from Monterrey, Mexico who become the first non-U.S. team to win the Little League World Series.;1.830829;5.0;1.0;2010-04-01;3878993.0;118.0;1.0;6.3;31.0
5000000.0;Mystery;tt1541160;Flypaper;A man caught in the middle of two simultaneous robberies at a bank desperately tries to protect the teller with whom he's secretly in love.;8.132748;4.0;2.0;2011-08-19;3142154.0;87.0;1.0;;261.0
55000000.0;Action;tt1308729;Bullet to the Head;After watching their respective partners die, a cop and a hitman form an alliance in order to bring down their common enemy.;8.26008;8.0;2.0;2013-01-31;9489829.0;92.0;1.0;5.2;490.0
100000000.0;Action;tt1764651;The Expendables 2;Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.;14.881566;2.0;1.0;2012-08-08;312573423.0;103.0;1.0;;2940.0
2361000.0;Comedy;tt0036628;Bathing Beauty;A big splash in her first starring role: Esther Williams is a teacher at a women's college -- and wacky Red Skelton enrolls to be near her. An astonishing flames-and-fountains aquatic finale.;0.789574;1.0;1.0;1944-07-01;6892000.0;101.0;3.0;7.0;4.0
75000000.0;Science Fiction;tt1392170;The Hunger Games;Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.;20.031667;2.0;1.0;2012-03-12;691210692.0;142.0;1.0;6.9;9634.0
250000000.0;Action;tt1345836;The Dark Knight Rises;Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.;20.58258;4.0;1.0;2012-07-16;1084939099.0;165.0;1.0;7.6;9263.0
130000000.0;Action;tt1194173;The Bourne Legacy;New CIA operative, Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.;14.89499;5.0;1.0;2012-08-08;276572938.0;120.0;2.0;6.0;2683.0
125000000.0;Adventure;tt1515091;Sherlock Holmes: A Game of Shadows;There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the  detective.;18.695329;5.0;1.0;2011-11-22;334615000.0;129.0;1.0;7.0;3971.0
45202.0;Documentary;tt1687247;Life in a Day;A documentary shot by filmmakers all over the world that serves as a time capsule to show future generations what it was like to be alive on the 24th of July, 2010.;4.955542;3.0;2.0;2011-01-27;225861.0;95.0;1.0;7.3;84.0
7700000.0;Drama;tt1372686;Coriolanus;Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus is at odds with the masses and unpopular with certain colleagues. When a riot results in his expulsion from Rome, Coriolanus seeks out his sworn enemy, Tullus Aufidius. Together, the pair vow to destroy the great city.;6.914615;11.0;3.0;2011-02-14;1072602.0;123.0;1.0;5.9;133.0
12000000.0;Comedy;tt1625346;Young Adult;A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family.;6.142913;3.0;1.0;2011-12-16;22939027.0;94.0;1.0;5.6;368.0
56000000.0;Comedy;tt1598822;New Year's Eve;The lives of several couples and singles in New York intertwine over the course of New Year's Eve.;6.948818;1.0;1.0;2011-12-08;142044638.0;118.0;1.0;5.7;744.0
145000000.0;Action;tt1229238;Mission: Impossible - Ghost Protocol;In the 4th installment of the Mission Impossible series, Ethan Hunt (Cruise) and his team are racing against time to track down a dangerous terrorist named Hendricks (Nyqvist), who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.;14.25843;6.0;3.0;2011-12-07;694713380.0;133.0;5.0;6.8;4026.0
50000000.0;Drama;tt1389137;We Bought a Zoo;Benjamin has lost his wife and, in a bid to start his life over, purchases a large house that has a zoo – welcome news for his daughter, but his son is not happy about it. The zoo is need of renovation and Benjamin sets about the work with the head keeper and the rest of the staff, but, the zoo soon runs into financial trouble.;10.563152;4.0;1.0;2011-12-22;120081841.0;124.0;1.0;6.5;928.0
90000000.0;Thriller;tt1568346;The Girl with the Dragon Tattoo;This English-language adaptation of the Swedish novel by Stieg Larsson follows a disgraced journalist, Mikael Blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.;8.907829;6.0;3.0;2011-12-14;232617430.0;158.0;1.0;7.2;2479.0
30000000.0;Horror;tt1093357;The Darkest Hour;In Moscow, five young people lead the charge against an alien race which has attacked Earth via our power supply.;8.127392;5.0;2.0;2011-12-22;64626786.0;89.0;1.0;4.8;474.0
75000000.0;Comedy;tt1615918;Alvin and the Chipmunks: Chipwrecked;Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.;8.066393;1.0;1.0;2011-12-14;342695435.0;87.0;1.0;5.4;499.0
8000000.0;Drama;tt1602098;Albert Nobbs;Albert Nobbs struggles to survive in late 19th century Ireland, where women aren't encouraged to be independent. Posing as a man, so she can work as a butler in Dublin's most posh hotel, Albert meets a handsome painter and looks to escape the lie she has been living.;5.379039;1.0;2.0;2011-12-21;5634828.0;113.0;2.0;6.2;136.0
10000000.0;Drama;tt1714209;In the Land of Blood and Honey;During the Bosnian War, Danijel, a soldier fighting for the Serbs, re-encounters Ajla, a Bosnian who's now a captive in his camp he oversees. Their once promising connection has become ambiguous as their motives have changed.;2.772269;1.0;1.0;2011-12-23;303877.0;127.0;4.0;5.8;45.0
1000000.0;Thriller;tt1560985;The Devil Inside;In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism.;5.747675;2.0;1.0;2012-01-06;101758490.0;83.0;1.0;4.6;263.0
25000000.0;Thriller;tt1524137;Contraband;When his brother-in-law runs afoul of a drug lord, family man Chris Farraday turns to a skill he abandoned long ago – smuggling – to repay the debt. But the job goes wrong, and Farraday finds himself wanted by cops, crooks and killers alike.;10.595067;9.0;3.0;2012-01-12;63100000.0;109.0;1.0;6.1;777.0
37000000.0;Drama;tt1564349;Dolphin Tale;A story centered on the friendship between a boy and a dolphin whose tail was lost in a crab trap.;6.695229;2.0;1.0;2011-09-23;95404397.0;113.0;1.0;6.6;166.0
13000000.0;History;tt1007029;The Iron Lady;A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power.;7.421245;8.0;2.0;2011-12-30;114956699.0;105.0;1.0;6.2;540.0
3000000.0;Horror;tt1535616;The Divide;Survivors of a nuclear attack are grouped together for days in the basement of their apartment building, where fear and dwindling supplies wear away at their dynamic.;7.406609;7.0;3.0;2011-03-13;22000.0;112.0;1.0;5.7;198.0
70000000.0;Fantasy;tt1496025;Underworld: Awakening;After being held in a coma-like state for fifteen years, vampire Selene learns that she has a fourteen-year-old vampire/Lycan hybrid daughter named Nissa, and when she finds her, they must stop BioCom from creating super Lycans that will kill them all.;12.345348;;1.0;2012-01-19;160112671.0;88.0;2.0;6.1;1885.0
25000000.0;Action;tt1601913;The Grey;An oil drilling team struggles to survive after a plane crash strands them in the wilds of Alaska. Hunting them is a pack of wolves that sees them as intruders.;14.31675;6.0;2.0;2012-01-26;77278331.0;117.0;1.0;6.4;1476.0
42000000.0;Action;tt1568338;Man on a Ledge;An ex-cop turned con threatens to jump to his death from a Manhattan hotel rooftop. The NYPD dispatch a female police psychologist to talk him down. However, unbeknownst to the police on the scene, the suicide attempt is a cover for the biggest diamond heist ever pulled.;10.528173;2.0;1.0;2012-01-13;46221189.0;102.0;1.0;6.2;936.0
23000000.0;Action;tt1506999;Haywire;Mallory Kane is a highly trained operative who works for a government security contractor in the dirtiest, most dangerous corners of the world. After successfully freeing a Chinese journalist held hostage, she is double crossed and left for dead by someone close to her in her own agency. Suddenly the target of skilled assassins who know her every move, Mallory must find the truth in order to stay alive.;9.574817;2.0;2.0;2011-11-06;33372606.0;93.0;2.0;5.6;508.0
5000000.0;Horror;tt1772240;Apollo 18;Officially, Apollo 17 was the last manned mission to the moon. But a year later in 1973, three American astronauts were sent on a secret mission to the moon funded by the US Department of Defense. What you are about to see is the actual footage which the astronauts captured on that mission. While NASA denies it's authenticity, others say it's the real reason we've never gone back to the moon.;10.711742;3.0;2.0;2011-07-20;25562924.0;86.0;2.0;5.0;359.0
17000000.0;Action;tt1214962;Seeking Justice;After his wife is assaulted, a husband enlists the services of a vigilante group to help him settle the score.;10.250997;6.0;1.0;2011-09-02;12355798.0;105.0;1.0;5.8;314.0
58000000.0;Drama;tt0485985;Red Tails;The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.;7.145835;3.0;1.0;2012-01-19;50365377.0;125.0;3.0;5.9;180.0
94000000.0;Drama;tt1410063;金陵十三釵;A Westerner finds refuge with a group of women in a church during Japan's rape of Nanking in 1937. Posing as a priest, he attempts to lead the women to safety.;6.587711;3.0;2.0;2011-12-15;95311434.0;145.0;3.0;7.1;193.0
13000000.0;Drama;tt1675434;Intouchables;A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.;16.086919;8.0;1.0;2011-11-02;426480871.0;112.0;2.0;8.2;5410.0
40000000.0;Action;tt1598828;One for the Money;An unemployed lingerie buyer convinces her bail bondsman cousin to give her a shot as a bounty hunter. Her first assignment is to track down a former cop on the run for murder – the same man who broke her heart years before. With the help of some friends and the best bounty hunter in the business, she slowly learns what it takes to be a true bounty hunter.;6.322435;2.0;1.0;2012-01-26;36893721.0;91.0;1.0;5.3;392.0
15000000.0;Drama;tt1536048;W.E.;In 1998, an auction of the estate of the Duke and Duchess of Windsor causes great excitement. For one woman, Wally Winthrop, it has much more meaning. Wally becomes obsessed by their historic love story. As she learns more about the sacrifices involved, Wally gains her own courage to find happiness.;4.974482;2.0;1.0;2011-09-01;868439.0;119.0;3.0;5.8;62.0
750000.0;Horror;tt1594562;The Innkeepers;During the final days at the Yankee Pedlar Inn, two employees determined to reveal the hotel's haunted past begin to experience disturbing events as old guests check in for a stay.;8.560726;2.0;1.0;2011-12-01;78396.0;102.0;1.0;5.4;223.0
40000000.0;Adventure;tt1430615;Big Miracle;Based on an inspiring true story, a small-town news reporter (Krasinski) and a Greenpeace volunteer (Barrymore) enlist the help of rival superpowers to save three majestic gray whales trapped under the ice of the Arctic Circle. ‘Big Miracle’ is adapted from the nonfiction book ‘Freeing the Whales: How the Media Created the World’s Greatest Non-Event’ by Tom Rose.;6.159379;3.0;2.0;2012-02-02;24719215.0;107.0;1.0;6.6;153.0
5000000.0;Comedy;tt1782568;Ёлки;A collection of several interlinked stories that happen on the New Year's eve...;2.025505;1.0;1.0;2010-12-12;22772019.0;89.0;1.0;6.1;16.0
13000000.0;Action;tt1123373;狄仁傑之通天帝國;An exiled detective is recruited to solve a series of mysterious deaths that threaten to delay the inauguration of Empress Wu.;7.17548;1.0;2.0;2010-09-18;51723285.0;119.0;2.0;6.5;101.0
15000000.0;Science Fiction;tt1706593;Chronicle;Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.;12.47441;4.0;1.0;2012-02-01;145000000.0;84.0;1.0;6.6;1965.0
17000000.0;Drama;tt1596365;The Woman in Black;The story follows a young lawyer, Arthur Kipps, who is ordered to travel to a remote village and sort out a recently deceased client’s papers. As he works alone in the client’s isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true identity.;8.896679;8.0;3.0;2012-02-01;127730736.0;95.0;1.0;6.1;1237.0
11000000.0;Thriller;tt1605769;Le Moine;"A well respected monk, Capucino Ambrosio compromises himself with his carnal lust for a pupil, a woman disguised as a monk (Matilda), she tempts the monk to transgress and he is soon found desiring another, the innocent Antonia. Matilda uses magic spells to help the monk in his pursuit of Antonia, whom he later rapes and kills. It later emerges that Matilda is an instrument of Satan in female form. Focus also is also shown on Antonia's previous relationship with Lorenzo, whose sister is tortured by hypocritical nuns for her own relationship. Returning to Ambrosio, he is delivered to the Inquisition; escaping only by selling his soul to the devil. The devil prevents Ambrosio's final repentance, and informs Ambrosio that Antonia is the monk's sister.";8.888718;1.0;2.0;2011-07-12;807535.0;101.0;1.0;5.8;32.0
85000000.0;Action;tt1599348;Safe House;A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.;8.338675;4.0;1.0;2012-02-09;208076205.0;115.0;3.0;6.3;1361.0
30000000.0;Drama;tt1606389;The Vow;Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.;9.524298;2.0;1.0;2012-02-05;196114570.0;104.0;1.0;7.0;1328.0
250000.0;Comedy;tt2112999;Louis C.K.: Live at the Beacon Theater;Recorded November 10th, 2011 as part of the New York Comedy Festival, and only available for purchase online, Louis C.K. follows up his 2010 concert film Hilarious with a new hour’s worth of shrewdly observed and periodically profane material. He starts with making his own kind of please-turn-off-your-cell-phone announcement, as well as a warning not to text or tweet during the show: “Just live your life,” he asks. Whether he’s talking about a unique way to drop a rental car off at an airport or describing why a man in his 40s should not smoke dope, it’s terrific, humane, carried-to-crazed-extremes stuff.;4.297654;0.0;1.0;2011-12-10;1000000.0;62.0;1.0;8.1;80.0
850000.0;Comedy;tt1996264;For a Good Time, Call...;"College ""frenemies"" Lauren and Katie move in together after losing a relationship and rent control, respectively. Sharing Katie's late grandmother's apartment in New York City, the girls bicker with each other until one fateful night, when Katie's noisy bedroom activities make Lauren barge in and discover a dirty little secret. This revelation brings them closer together, and Lauren (the brains) and Katie (the talent) concoct a wildly successful business venture. As profits swell, the girls reevaluate their hopes and dreams and realize that just because someone pees in your hair in college doesn't mean she won't be your best friend 10 years later.";10.378756;1.0;1.0;2012-08-31;1243961.0;85.0;1.0;5.8;111.0
79000000.0;Adventure;tt1397514;Journey 2: The Mysterious Island;Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island.;9.46307;3.0;1.0;2012-01-19;355692760.0;94.0;1.0;5.8;1050.0
2000000.0;Comedy;tt1651118;Шапито-шоу;Four parts and four travels to the sea, four crossed short stories: Love, Friendship, Respect and Cooperation. Heroes of each of the short stories arrive to seaside town, and go through turning fragments of their life...;0.74156;1.0;1.0;2011-12-12;393816.0;207.0;1.0;6.8;13.0
5650000.0;Comedy;tt1700258;Kokowääh;"Henry is a playboy who has no idea that he is the father of a beautiful, cute girl out of a One-night-Stand. Her mother left the daughter in front of Henry door after her husband realized after 8 years of marriage that he is not the father so their relationship now is breaking up... By the way: Kokowääh, is how a German (in this case an 8 Year old child) that has never heard the dish before - would pronounce ""Coq Au Vin"" (chicken in a wine sauce).";5.24461;2.0;1.0;2011-02-02;43000000.0;123.0;1.0;6.4;103.0
23000000.0;Drama;tt1403130;十月圍城;In 1905, revolutionist Sun Yat-Sen visits Hong Kong to discuss plans with Tongmenghui members to overthrow the Qing dynasty. But when they find out that assassins have been sent to kill him, they assemble a group of protectors to prevent any attacks.;10.861339;1.0;1.0;2009-12-18;;139.0;3.0;6.5;58.0
4000000.0;Drama;tt0795441;Oorlogswinter;During World War II in the freezing Netherlands winter of 1944/1945 the western Netherlands are in the grip of a famine.  Many people move east to provide for their families. Fourteen year old Michiel can't wait to join the Dutch resistance, to the dismay of his father, who, as mayor, works to prevent escalations in the village.;3.92107;5.0;2.0;2008-11-17;530048.0;103.0;3.0;6.8;66.0
57000000.0;Action;tt1071875;Ghost Rider: Spirit of Vengeance;When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.;9.421301;7.0;2.0;2011-12-10;149217355.0;95.0;1.0;4.7;1163.0
1000000.0;Drama;tt1630036;Courageous;As law enforcement officers, Adam Mitchell, Nathan Hayes, and their partners are confident and focused. They willingly stand up to the worst the streets have to offer. Yet at the end of the day, they face a challenge that none of them are truly prepared to tackle: fatherhood. They know that God desires to turn the hearts of fathers to their children, but their children are beginning to drift further and further away from them. When tragedy hits home, these men are left wrestling with their hopes, their fears, their faith, and their fathering. Can a new found urgency help these dads draw closer to God ... and to their children? COURAGEOUS is the fourth release of Sherwood Pictures, the movie making ministry of Sherwood Church in Albany, Georgia.;7.666558;5.0;1.0;2011-09-30;34522221.0;129.0;1.0;6.8;77.0
12000000.0;Comedy;tt1636826;Project X;Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.;9.803023;2.0;1.0;2012-03-01;100000000.0;88.0;1.0;6.5;1624.0
70000000.0;Animation;tt1482459;The Lorax;A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.;7.689395;2.0;1.0;2012-03-01;348840316.0;86.0;1.0;6.3;1048.0
41000000.0;Comedy;tt1053810;The Big Year;Three fanatical bird-watchers spend an entire year competing to spot the highest number of species as El Nino sends an extraordinary variety of rare breeds flying up into the U.S., but they quickly discover that there are more important things than coming out on top of the competition;10.267905;6.0;1.0;2011-10-13;7448385.0;100.0;1.0;5.6;252.0
